,가맹점구분번호,기준년월,신규고객_비중_cleaned,재방문고객_비중_cleaned,유동인구고객_비중_cleaned,합계_3열,zero_sum_flag
45933,86DFE48F6F,202402,5.97,28.92,32.8,67.69,0
45934,86DFE48F6F,202403,6.26,28.35,31.9,66.50999999999999,0
45935,86DFE48F6F,202404,6.33,28.47,27.0,61.8,0
45936,86DFE48F6F,202405,5.8,27.09,32.0,64.89,0
45937,86DFE48F6F,202406,5.59,26.76,40.6,72.95,0
45938,86DFE48F6F,202407,5.03,26.53,35.0,66.56,0
45939,86DFE48F6F,202408,5.92,25.98,37.1,69.0,0
45940,86DFE48F6F,202409,4.73,25.58,23.8,54.11,0
45941,86DFE48F6F,202410,6.13,25.26,32.3,63.69,0
45942,86DFE48F6F,202411,7.2,24.49,35.4,67.09,0
45943,86DFE48F6F,202412,6.52,24.83,32.2,63.55,0
45944,86EC52846C,202301,3.26,22.28,58.6,84.14,0
45945,86EC52846C,202302,5.33,22.39,54.9,82.62,0
45946,86EC52846C,202303,7.96,21.55,64.5,94.01,0
45947,86EC52846C,202304,9.18,22.73,62.5,94.41,0
45948,86EC52846C,202305,7.05,22.46,60.4,89.91,0
45949,86EC52846C,202306,5.99,22.91,60.8,89.69999999999999,0
45950,86EC52846C,202307,5.44,23.08,49.8,78.32,0
45951,86EC52846C,202308,4.12,22.86,57.5,84.48,0
45952,86EC52846C,202309,5.44,22.42,50.3,78.16,0
45953,86EC52846C,202310,6.12,22.58,59.7,88.4,0
45954,86EC52846C,202311,7.84,23.65,57.6,89.09,0
45955,86EC52846C,202312,5.57,23.21,52.9,81.68,0
45956,86EC52846C,202401,5.14,24.13,52.9,82.17,0
45957,86EC52846C,202402,6.0,23.48,60.1,89.58,0
45958,86EC52846C,202403,6.38,23.66,55.5,85.53999999999999,0
45959,86EC52846C,202404,9.64,22.63,63.6,95.87,0
45960,86EC52846C,202405,6.53,22.94,60.3,89.77,0
45961,86EC52846C,202406,6.8,23.08,55.0,84.88,0
45962,86EC52846C,202407,5.76,23.78,52.4,81.94,0
45963,86EC52846C,202408,5.89,24.01,50.3,80.2,0
45964,86EC52846C,202409,6.63,23.5,56.2,86.33,0
45965,86EC52846C,202410,8.83,22.89,55.8,87.52,0
45966,86EC52846C,202411,7.36,23.15,55.9,86.41,0
45967,86EC52846C,202412,6.67,23.19,53.4,83.25999999999999,0
45968,870775BC01,202301,4.43,27.09,34.0,65.52,0
45969,870775BC01,202302,5.9,27.66,32.1,65.66,0
45970,870775BC01,202303,6.35,26.42,33.3,66.07,0
45971,870775BC01,202304,7.65,26.36,29.7,63.709999999999994,0
45972,870775BC01,202305,8.24,26.55,22.1,56.89,0
45973,870775BC01,202306,6.68,26.37,30.4,63.449999999999996,0
45974,870775BC01,202307,6.95,25.76,28.1,60.81,0
45975,870775BC01,202308,6.23,25.95,32.1,64.28,0
45976,870775BC01,202309,5.23,26.48,23.9,55.61,0
45977,870775BC01,202310,6.52,26.99,29.1,62.61,0
45978,870775BC01,202311,6.11,27.41,31.6,65.12,0
45979,870775BC01,202312,8.96,28.92,25.7,63.58,0
45980,870775BC01,202401,5.36,28.1,34.0,67.46000000000001,0
45981,870775BC01,202402,5.21,27.37,44.4,76.97999999999999,0
45982,870775BC01,202403,6.49,27.09,41.1,74.68,0
45983,870775BC01,202404,5.28,27.55,34.0,66.83,0
45984,870775BC01,202405,7.31,28.46,40.0,75.77000000000001,0
45985,870775BC01,202406,7.17,28.49,25.0,60.66,0
45986,870775BC01,202407,8.67,27.36,36.2,72.23,0
45987,870775BC01,202408,7.02,26.57,25.4,58.99,0
45988,870775BC01,202409,5.18,27.26,39.1,71.53999999999999,0
45989,870775BC01,202410,7.1,24.95,34.8,66.85,0
45990,870775BC01,202411,5.48,25.64,41.3,72.42,0
45991,870775BC01,202412,5.7,25.25,40.5,71.45,0
45992,8710E5DDEE,202301,0.0,23.53,0.0,23.53,0
45993,8710E5DDEE,202302,0.0,23.53,0.0,23.53,0
45994,8710E5DDEE,202303,10.53,21.05,0.0,31.58,0
45995,8710E5DDEE,202304,5.0,20.0,0.0,25.0,0
45996,8710E5DDEE,202305,13.04,17.39,25.0,55.43,0
45997,8710E5DDEE,202306,14.81,25.93,33.3,74.03999999999999,0
45998,8710E5DDEE,202307,16.0,32.0,0.0,48.0,0
45999,8710E5DDEE,202308,8.0,28.0,0.0,36.0,0
46000,8710E5DDEE,202309,0.0,39.13,0.0,39.13,0
46001,8710E5DDEE,202310,8.0,32.0,0.0,40.0,0
46002,8710E5DDEE,202311,4.17,33.33,50.0,87.5,0
46003,8710E5DDEE,202312,11.54,34.62,50.0,96.16,0
46004,8710E5DDEE,202401,3.7,33.33,0.0,37.03,0
46005,8710E5DDEE,202402,0.0,33.33,0.0,33.33,0
46006,8710E5DDEE,202403,7.14,28.57,50.0,85.71000000000001,0
46007,8710E5DDEE,202404,10.0,26.67,66.7,103.37,0
46008,8710E5DDEE,202405,0.0,25.0,0.0,25.0,0
46009,8710E5DDEE,202406,4.17,29.17,0.0,33.34,0
46010,8710E5DDEE,202407,10.0,35.0,33.3,78.3,0
46011,8710E5DDEE,202408,13.04,21.74,0.0,34.78,0
46012,8710E5DDEE,202409,4.55,22.73,0.0,27.28,0
46013,8710E5DDEE,202410,16.67,20.83,0.0,37.5,0
46014,8710E5DDEE,202411,4.55,31.82,0.0,36.37,0
46015,8710E5DDEE,202412,4.76,33.33,0.0,38.089999999999996,0
46016,8722E9522F,202301,10.46,4.0,80.8,95.25999999999999,0
46017,8722E9522F,202302,7.67,3.68,100.0,111.35,0
46018,8722E9522F,202303,8.46,3.93,95.0,107.39,0
46019,8722E9522F,202304,4.19,4.84,90.9,99.93,0
46020,8722E9522F,202305,17.34,4.34,87.3,108.97999999999999,0
46021,8722E9522F,202306,9.01,4.65,93.5,107.16,0
46022,8722E9522F,202307,7.8,4.34,100.0,112.14,0
46023,8722E9522F,202308,8.03,4.16,92.9,105.09,0
46024,8722E9522F,202309,6.83,4.92,88.0,99.75,0
46025,8722E9522F,202310,4.78,4.78,100.0,109.56,0
46026,8722E9522F,202311,5.98,5.41,81.8,93.19,0
46027,8722E9522F,202312,11.2,4.76,94.3,110.25999999999999,0
46028,8722E9522F,202401,4.71,5.0,93.3,103.00999999999999,0
46029,8722E9522F,202402,5.71,4.5,94.4,104.61000000000001,0
46030,8722E9522F,202403,7.01,3.66,90.0,100.67,0
46031,8722E9522F,202404,6.04,4.53,94.7,105.27000000000001,0
46032,8722E9522F,202405,11.0,4.53,40.0,55.53,0
46033,8722E9522F,202406,31.03,5.91,63.6,100.53999999999999,0
46034,8722E9522F,202407,29.48,9.51,57.0,95.99000000000001,0
46035,8722E9522F,202408,25.77,11.27,54.0,91.03999999999999,0
46036,8722E9522F,202409,17.25,12.85,60.6,90.7,0
46037,8722E9522F,202410,15.38,15.16,66.9,97.44,0
46038,8722E9522F,202411,13.76,15.88,61.8,91.44,0
46039,8722E9522F,202412,12.75,16.94,72.0,101.69,0
46040,8749D150F3,202301,9.82,21.43,18.2,49.45,0
46041,8749D150F3,202302,6.03,18.97,100.0,125.0,0
46042,8749D150F3,202303,12.3,19.67,35.7,67.67,0
46043,8749D150F3,202304,8.2,18.85,36.4,63.45,0
46044,8749D150F3,202305,3.51,17.54,33.3,54.349999999999994,0
46045,8749D150F3,202306,3.67,19.27,20.0,42.94,0
46046,8749D150F3,202307,6.42,19.27,22.2,47.89,0
46047,8749D150F3,202308,7.41,16.67,33.3,57.379999999999995,0
46048,8749D150F3,202309,7.34,16.51,44.4,68.25,0
46049,8749D150F3,202310,10.58,14.42,85.7,110.7,0
46050,8749D150F3,202311,6.67,16.19,33.3,56.16,0
46051,8749D150F3,202312,3.81,15.24,0.0,19.05,0
46052,8749D150F3,202401,6.0,14.0,50.0,70.0,0
46053,8749D150F3,202402,7.0,14.0,57.1,78.1,0
46054,8749D150F3,202403,7.53,11.83,33.3,52.66,0
46055,8749D150F3,202404,8.99,13.48,0.0,22.47,0
46056,8749D150F3,202405,14.14,15.15,61.5,90.78999999999999,0
46057,8749D150F3,202406,3.09,13.4,50.0,66.49000000000001,0
46058,8749D150F3,202407,10.0,13.0,66.7,89.7,0
46059,8749D150F3,202408,10.89,15.84,37.5,64.23,0
46060,8749D150F3,202409,5.1,16.33,60.0,81.43,0
46061,8749D150F3,202410,13.46,16.35,50.0,79.81,0
46062,8749D150F3,202411,6.54,14.95,37.5,58.989999999999995,0
46063,8749D150F3,202412,5.45,12.73,25.0,43.18,0
46064,874FCFE46F,202301,7.21,32.54,43.8,83.55,0
46065,874FCFE46F,202302,7.89,31.62,46.3,85.81,0
46066,874FCFE46F,202303,9.1,30.25,46.6,85.95,0
46067,874FCFE46F,202304,9.85,31.27,56.1,97.22,0
46068,874FCFE46F,202305,8.97,31.16,60.1,100.23,0
46069,874FCFE46F,202306,7.43,32.12,43.9,83.44999999999999,0
46070,874FCFE46F,202307,5.24,32.29,53.8,91.33,0
46071,874FCFE46F,202308,5.66,33.82,39.8,79.28,0
46072,874FCFE46F,202309,0.44,34.27,46.2,80.91,0
46073,874FCFE46F,202310,7.3,34.07,46.0,87.37,0
46074,874FCFE46F,202311,8.23,33.9,57.6,99.72999999999999,0
46075,874FCFE46F,202312,8.59,33.63,62.2,104.42,0
46076,874FCFE46F,202401,7.95,33.74,51.6,93.29,0
46077,874FCFE46F,202402,4.3,32.89,51.8,88.99,0
46078,874FCFE46F,202403,9.04,33.41,55.8,98.25,0
46079,874FCFE46F,202404,11.28,33.85,58.4,103.53,0
46080,874FCFE46F,202405,11.12,33.57,62.4,107.09,0
46081,874FCFE46F,202406,4.56,33.18,52.2,89.94,0
46082,874FCFE46F,202407,0.0,32.71,0.0,32.71,0
46083,874FCFE46F,202408,10.0,31.77,27.0,68.77,0
46084,874FCFE46F,202409,11.58,32.3,27.8,71.67999999999999,0
46085,874FCFE46F,202410,10.88,33.4,32.8,77.08,0
46086,874FCFE46F,202411,8.27,34.63,33.3,76.2,0
46087,874FCFE46F,202412,7.55,36.33,34.0,77.88,0
46088,87500B57DE,202301,7.91,26.04,60.6,94.55000000000001,0
46089,87500B57DE,202302,5.46,26.43,49.0,80.89,0
46090,87500B57DE,202303,6.35,26.77,57.1,90.22,0
46091,87500B57DE,202304,6.11,25.98,58.5,90.59,0
46092,87500B57DE,202305,7.17,26.53,58.2,91.9,0
46093,87500B57DE,202306,7.42,26.78,68.5,102.7,0
46094,87500B57DE,202307,6.61,27.87,58.2,92.68,0
46095,87500B57DE,202308,7.92,28.24,60.1,96.25999999999999,0
46096,87500B57DE,202309,6.62,29.25,49.8,85.66999999999999,0
46097,87500B57DE,202310,6.89,29.77,56.1,92.75999999999999,0
46098,87500B57DE,202311,5.59,31.72,51.4,88.71000000000001,0
46099,87500B57DE,202312,6.06,31.71,51.8,89.57,0
46100,87500B57DE,202401,5.7,32.2,54.7,92.60000000000001,0
46101,87500B57DE,202402,4.99,32.74,50.3,88.03,0
46102,87500B57DE,202403,3.98,33.83,50.6,88.41,0
46103,87500B57DE,202404,5.58,35.39,48.0,88.97,0
46104,87500B57DE,202405,7.38,35.13,50.7,93.21000000000001,0
46105,87500B57DE,202406,6.53,34.95,52.9,94.38,0
46106,87500B57DE,202407,6.65,34.69,53.7,95.03999999999999,0
46107,87500B57DE,202408,5.97,36.83,46.8,89.6,0
46108,87500B57DE,202409,6.44,36.47,52.4,95.31,0
46109,87500B57DE,202410,8.0,37.08,52.8,97.88,0
46110,87500B57DE,202411,6.95,36.71,57.5,101.16,0
46111,87500B57DE,202412,6.17,37.64,46.1,89.91,0
46112,875116B12A,202301,20.18,27.52,25.9,73.6,0
46113,875116B12A,202302,1.92,25.96,0.0,27.880000000000003,0
46114,875116B12A,202303,31.54,22.15,52.8,106.49,0
46115,875116B12A,202304,5.26,21.71,41.7,68.67,0
46116,875116B12A,202305,3.95,23.03,11.1,38.08,0
46117,875116B12A,202306,2.03,24.32,33.3,59.65,0
46118,875116B12A,202307,2.65,23.84,0.0,26.49,0
46119,875116B12A,202308,2.03,22.97,0.0,25.0,0
46120,875116B12A,202309,11.76,24.84,29.2,65.8,0
46121,875116B12A,202310,6.96,23.42,20.0,50.38,0
46122,875116B12A,202311,3.97,26.49,27.3,57.76,0
46123,875116B12A,202312,8.28,25.48,17.6,51.36,0
46124,875116B12A,202401,6.16,25.34,13.3,44.8,0
46125,875116B12A,202402,5.92,24.34,11.8,42.06,0
46126,875116B12A,202403,5.45,29.09,23.1,57.64,0
46127,875116B12A,202404,9.73,28.32,23.5,61.55,0
46128,875116B12A,202405,5.22,31.3,0.0,36.52,0
46129,875116B12A,202406,4.35,30.43,12.5,47.28,0
46130,875116B12A,202407,6.67,31.67,17.6,55.940000000000005,0
46131,875116B12A,202408,5.6,29.6,15.4,50.6,0
46132,875116B12A,202409,7.83,33.04,22.2,63.06999999999999,0
46133,875116B12A,202410,10.83,35.0,27.8,73.63,0
46134,875116B12A,202411,4.13,32.23,12.5,48.86,0
46135,875116B12A,202412,11.81,29.13,10.0,50.94,0
46136,87569153FF,202301,5.9,7.69,85.3,98.89,0
46137,87569153FF,202302,5.58,7.33,93.3,106.21,0
46138,87569153FF,202303,4.63,7.84,80.8,93.27,0
46139,87569153FF,202304,5.11,8.14,76.9,90.15,0
46140,87569153FF,202305,4.63,9.46,92.3,106.39,0
46141,87569153FF,202306,3.77,10.42,77.8,91.99,0
46142,87569153FF,202307,6.57,10.8,74.1,91.47,0
46143,87569153FF,202308,3.85,10.0,73.3,87.14999999999999,0
46144,87569153FF,202309,3.66,10.42,78.6,92.67999999999999,0
46145,87569153FF,202310,5.33,10.97,78.9,95.2,0
46146,87569153FF,202311,4.03,11.41,92.9,108.34,0
46147,87569153FF,202312,8.42,10.53,73.1,92.05,0
46148,87569153FF,202401,4.21,10.34,83.3,97.85,0
46149,87569153FF,202402,6.5,9.76,73.3,89.56,0
46150,87569153FF,202403,26.1,9.49,52.2,87.79,0
46151,87569153FF,202404,16.2,11.21,44.6,72.01,0
46152,87569153FF,202405,16.05,12.61,64.4,93.06,0
46153,87569153FF,202406,15.27,13.49,52.5,81.25999999999999,0
46154,87569153FF,202407,10.27,14.18,61.4,85.85,0
46155,87569153FF,202408,9.45,15.67,57.4,82.52,0
46156,87569153FF,202409,9.66,14.16,61.2,85.02000000000001,0
46157,87569153FF,202410,9.18,15.51,63.6,88.28999999999999,0
46158,87569153FF,202411,5.19,17.17,58.8,81.16,0
46159,87569153FF,202412,7.74,18.76,60.0,86.5,0
46160,877441E8F5,202301,15.07,25.24,60.7,101.01,0
46161,877441E8F5,202302,12.95,25.95,62.7,101.6,0
46162,877441E8F5,202303,12.61,27.54,63.0,103.15,0
46163,877441E8F5,202304,11.16,28.35,65.1,104.61,0
46164,877441E8F5,202305,9.17,28.83,57.9,95.9,0
46165,877441E8F5,202306,7.31,29.7,60.5,97.50999999999999,0
46166,877441E8F5,202307,6.26,29.89,58.5,94.65,0
46167,877441E8F5,202308,5.63,30.29,62.7,98.62,0
46168,877441E8F5,202309,5.8,30.24,61.6,97.64,0
46169,877441E8F5,202310,7.89,30.6,62.1,100.59,0
46170,877441E8F5,202311,6.51,30.46,65.7,102.67,0
46171,877441E8F5,202312,5.31,30.43,62.2,97.94,0
46172,877441E8F5,202401,4.87,30.36,58.6,93.83,0
46173,877441E8F5,202402,4.34,30.25,61.0,95.59,0
46174,877441E8F5,202403,7.05,30.24,60.1,97.39,0
46175,877441E8F5,202404,6.36,29.92,59.9,96.18,0
46176,877441E8F5,202405,6.31,29.76,58.1,94.17,0
46177,877441E8F5,202406,5.5,29.73,60.8,96.03,0
46178,877441E8F5,202407,4.91,29.92,55.6,90.43,0
46179,877441E8F5,202408,4.74,29.53,55.4,89.67,0
46180,877441E8F5,202409,5.75,29.08,61.8,96.63,0
46181,877441E8F5,202410,7.42,29.57,61.4,98.39,0
46182,877441E8F5,202411,6.94,29.69,58.7,95.33000000000001,0
46183,877441E8F5,202412,5.96,30.12,50.4,86.47999999999999,0
46184,87BD99FCEF,202301,7.29,9.37,61.0,77.66,0
46185,87BD99FCEF,202302,6.72,9.25,64.2,80.17,0
46186,87BD99FCEF,202303,6.63,9.05,59.5,75.18,0
46187,87BD99FCEF,202304,5.45,9.4,59.9,74.75,0
46188,87BD99FCEF,202305,7.48,9.41,62.2,79.09,0
46189,87BD99FCEF,202306,7.9,8.95,65.8,82.65,0
46190,87BD99FCEF,202307,9.3,8.84,55.4,73.53999999999999,0
46191,87BD99FCEF,202308,9.22,9.13,62.6,80.95,0
46192,87BD99FCEF,202309,6.37,9.34,55.3,71.00999999999999,0
46193,87BD99FCEF,202310,3.64,8.93,62.0,74.57,0
46194,87BD99FCEF,202311,4.59,8.61,66.3,79.5,0
46195,87BD99FCEF,202312,7.65,8.66,54.3,70.61,0
46196,87BD99FCEF,202401,6.54,8.89,65.0,80.43,0
46197,87BD99FCEF,202402,6.61,8.73,59.4,74.74,0
46198,87BD99FCEF,202403,7.59,8.98,58.1,74.67,0
46199,87BD99FCEF,202404,5.61,9.24,66.9,81.75,0
46200,87BD99FCEF,202405,7.37,8.93,64.8,81.1,0
46201,87BD99FCEF,202406,6.65,9.83,57.7,74.18,0
46202,87BD99FCEF,202407,8.88,9.87,61.4,80.15,0
46203,87BD99FCEF,202408,8.83,9.99,55.9,74.72,0
46204,87BD99FCEF,202409,7.57,9.46,63.6,80.63,0
46205,87BD99FCEF,202410,5.77,10.31,58.7,74.78,0
46206,87BD99FCEF,202411,7.45,10.13,62.8,80.38,0
46207,87BD99FCEF,202412,8.29,10.28,58.0,76.57,0
46208,87CD1EAFC6,202301,7.14,35.71,50.0,92.85,0
46209,87CD1EAFC6,202302,4.19,33.51,50.0,87.69999999999999,0
46210,87CD1EAFC6,202303,3.76,33.87,40.0,77.63,0
46211,87CD1EAFC6,202304,8.2,32.24,62.5,102.94,0
46212,87CD1EAFC6,202305,11.48,30.6,43.5,85.58,0
46213,87CD1EAFC6,202306,9.47,28.95,44.0,82.42,0
46214,87CD1EAFC6,202307,4.52,31.07,33.3,68.89,0
46215,87CD1EAFC6,202308,4.14,31.95,50.0,86.09,0
46216,87CD1EAFC6,202309,7.23,29.52,31.3,68.05,0
46217,87CD1EAFC6,202310,6.13,30.06,43.8,79.99,0
46218,87CD1EAFC6,202311,7.98,31.9,42.9,82.78,0
46219,87CD1EAFC6,202312,5.03,29.56,47.6,82.19,0
46220,87CD1EAFC6,202401,5.19,29.87,45.5,80.56,0
46221,87CD1EAFC6,202402,1.36,33.33,42.9,77.59,0
46222,87CD1EAFC6,202403,7.28,33.77,35.7,76.75,0
46223,87CD1EAFC6,202404,2.84,35.46,55.6,93.9,0
46224,87CD1EAFC6,202405,3.13,35.94,44.4,83.47,0
46225,87CD1EAFC6,202406,4.96,36.36,36.4,77.72,0
46226,87CD1EAFC6,202407,9.02,36.07,46.2,91.29,0
46227,87CD1EAFC6,202408,8.87,35.48,47.1,91.44999999999999,0
46228,87CD1EAFC6,202409,5.93,38.98,46.2,91.11,0
46229,87CD1EAFC6,202410,6.14,35.96,63.6,105.7,0
46230,87CD1EAFC6,202411,4.59,38.53,60.0,103.12,0
46231,87CD1EAFC6,202412,8.41,38.32,36.4,83.13,0
46232,87D1FC164F,202301,3.42,35.68,55.3,94.4,0
46233,87D1FC164F,202302,3.46,34.63,38.2,76.29,0
46234,87D1FC164F,202303,8.96,33.99,54.5,97.45,0
46235,87D1FC164F,202304,8.32,33.57,51.2,93.09,0
46236,87D1FC164F,202305,6.37,36.29,48.6,91.25999999999999,0
46237,87D1FC164F,202306,7.44,35.81,51.9,95.15,0
46238,87D1FC164F,202307,4.52,34.95,49.3,88.77,0
46239,87D1FC164F,202308,4.62,35.09,42.5,82.21000000000001,0
46240,87D1FC164F,202309,6.33,35.86,45.2,87.39,0
46241,87D1FC164F,202310,5.2,35.22,45.3,85.72,0
46242,87D1FC164F,202311,7.64,34.73,47.4,89.77,0
46243,87D1FC164F,202312,5.75,35.25,41.2,82.2,0
46244,87D1FC164F,202401,3.89,35.68,40.6,80.17,0
46245,87D1FC164F,202402,4.26,34.67,34.8,73.72999999999999,0
46246,87D1FC164F,202403,7.37,33.89,47.5,88.75999999999999,0
46247,87D1FC164F,202404,5.31,34.33,50.0,89.64,0
46248,87D1FC164F,202405,6.77,34.25,42.2,83.22,0
46249,87D1FC164F,202406,5.31,35.4,38.7,79.41,0
46250,87D1FC164F,202407,4.07,35.44,48.2,87.71000000000001,0
46251,87D1FC164F,202408,3.28,34.95,39.6,77.83000000000001,0
46252,87D1FC164F,202409,6.52,34.5,45.5,86.52,0
46253,87D1FC164F,202410,8.83,35.15,46.4,90.38,0
46254,87D1FC164F,202411,7.25,35.75,50.0,93.0,0
46255,87D1FC164F,202412,9.24,34.2,47.3,90.74000000000001,0
46256,87E8D36DE6,202403,0.0,0.0,0.0,0.0,1
46257,87E8D36DE6,202404,100.0,13.7,31.3,145.0,0
46258,87E8D36DE6,202405,53.5,19.75,42.5,115.75,0
46259,87E8D36DE6,202406,30.53,20.8,48.0,99.33,0
46260,87E8D36DE6,202407,22.87,22.53,31.0,76.4,0
46261,87E8D36DE6,202408,20.38,24.73,39.1,84.21000000000001,0
46262,87E8D36DE6,202409,11.54,26.44,38.2,76.18,0
46263,87E8D36DE6,202410,12.05,27.91,43.0,82.96000000000001,0
46264,87E8D36DE6,202411,12.08,28.44,38.3,78.82,0
46265,87E8D36DE6,202412,9.27,29.68,38.0,76.95,0
46266,87EDA03BF6,202301,4.11,11.64,73.9,89.65,0
46267,87EDA03BF6,202302,6.2,11.43,66.7,84.33,0
46268,87EDA03BF6,202303,7.12,10.46,67.6,85.17999999999999,0
46269,87EDA03BF6,202304,5.46,10.69,54.7,70.85,0
46270,87EDA03BF6,202305,5.54,11.19,59.7,76.43,0
46271,87EDA03BF6,202306,5.28,10.7,56.5,72.48,0
46272,87EDA03BF6,202307,7.45,10.21,62.5,80.16,0
46273,87EDA03BF6,202308,4.98,10.25,51.1,66.33,0
46274,87EDA03BF6,202309,7.69,8.9,62.5,79.09,0
46275,87EDA03BF6,202310,5.4,8.18,70.7,84.28,0
46276,87EDA03BF6,202311,3.21,8.46,66.7,78.37,0
46277,87EDA03BF6,202312,9.63,8.78,60.9,79.31,0
46278,87EDA03BF6,202401,12.82,8.7,59.8,81.32,0
46279,87EDA03BF6,202402,6.51,8.63,64.2,79.34,0
46280,87EDA03BF6,202403,11.67,8.43,67.1,87.19999999999999,0
46281,87EDA03BF6,202404,8.21,8.05,72.7,88.96000000000001,0
46282,87EDA03BF6,202405,8.74,8.58,67.2,84.52000000000001,0
46283,87EDA03BF6,202406,9.8,8.86,63.9,82.56,0
46284,87EDA03BF6,202407,8.2,9.29,54.8,72.28999999999999,0
46285,87EDA03BF6,202408,7.74,9.56,63.0,80.3,0
46286,87EDA03BF6,202409,6.49,9.89,63.5,79.88,0
46287,87EDA03BF6,202410,6.42,11.31,66.7,84.43,0
46288,87EDA03BF6,202411,6.9,11.45,71.7,90.05000000000001,0
46289,87EDA03BF6,202412,5.75,11.65,73.9,91.30000000000001,0
46290,87EDAB1CB3,202301,6.3,19.69,64.7,90.69,0
46291,87EDAB1CB3,202302,3.17,19.84,0.0,23.009999999999998,0
46292,87EDAB1CB3,202303,9.02,18.8,21.1,48.92,0
46293,87EDAB1CB3,202304,6.15,22.31,52.9,81.36,0
46294,87EDAB1CB3,202305,5.6,21.6,22.2,49.400000000000006,0
46295,87EDAB1CB3,202306,4.96,22.31,14.3,41.57,0
46296,87EDAB1CB3,202307,9.4,20.51,43.8,73.71000000000001,0
46297,87EDAB1CB3,202308,4.39,19.3,28.6,52.290000000000006,0
46298,87EDAB1CB3,202309,3.74,19.63,60.0,83.37,0
46299,87EDAB1CB3,202310,6.67,22.86,46.2,75.73,0
46300,87EDAB1CB3,202311,11.11,19.44,46.7,77.25,0
46301,87EDAB1CB3,202312,9.09,19.09,53.8,81.97999999999999,0
46302,87EDAB1CB3,202401,13.16,17.54,47.1,77.8,0
46303,87EDAB1CB3,202402,8.94,16.26,33.3,58.5,0
46304,87EDAB1CB3,202403,5.88,15.13,42.9,63.91,0
46305,87EDAB1CB3,202404,8.62,15.52,46.2,70.34,0
46306,87EDAB1CB3,202405,8.47,17.8,64.3,90.57,0
46307,87EDAB1CB3,202406,10.32,16.67,53.8,80.78999999999999,0
46308,87EDAB1CB3,202407,0.85,18.64,33.3,52.79,0
46309,87EDAB1CB3,202408,5.83,20.0,33.3,59.129999999999995,0
46310,87EDAB1CB3,202409,5.69,18.7,8.3,32.69,0
46311,87EDAB1CB3,202410,10.16,16.41,52.9,79.47,0
46312,87EDAB1CB3,202411,3.23,16.94,55.6,75.77000000000001,0
46313,87EDAB1CB3,202412,3.42,17.09,28.6,49.11,0
46314,87F32C98C1,202301,15.07,40.23,25.5,80.8,0
46315,87F32C98C1,202302,13.09,41.29,22.0,76.38,0
46316,87F32C98C1,202303,13.88,42.5,22.5,78.88,0
46317,87F32C98C1,202304,13.23,41.61,23.0,77.84,0
46318,87F32C98C1,202305,9.44,41.97,22.1,73.50999999999999,0
46319,87F32C98C1,202306,8.14,42.58,25.8,76.52,0
46320,87F32C98C1,202307,7.22,43.9,22.6,73.72,0
46321,87F32C98C1,202308,5.95,44.09,23.6,73.64000000000001,0
46322,87F32C98C1,202309,5.65,44.63,25.0,75.28,0
46323,87F32C98C1,202310,5.38,46.15,21.8,73.33,0
46324,87F32C98C1,202311,4.87,45.13,21.1,71.1,0
46325,87F32C98C1,202312,3.91,45.05,27.9,76.85999999999999,0
46326,87F32C98C1,202401,4.26,45.37,25.1,74.72999999999999,0
46327,87F32C98C1,202402,5.04,45.69,19.4,70.13,0
46328,87F32C98C1,202403,6.53,44.37,22.7,73.6,0
46329,87F32C98C1,202404,5.05,45.75,20.7,71.5,0
46330,87F32C98C1,202405,6.77,46.53,22.4,75.69999999999999,0
46331,87F32C98C1,202406,6.29,47.41,23.7,77.39999999999999,0
46332,87F32C98C1,202407,5.47,47.18,22.5,75.15,0
46333,87F32C98C1,202408,4.21,47.81,20.3,72.32000000000001,0
46334,87F32C98C1,202409,4.25,47.02,19.0,70.27000000000001,0
46335,87F32C98C1,202410,5.22,46.38,20.6,72.2,0
46336,87F32C98C1,202411,6.38,46.08,21.8,74.26,0
46337,87F32C98C1,202412,5.43,46.38,22.6,74.41,0
46338,88106077FD,202406,100.0,13.33,35.7,149.03,0
46339,88106077FD,202407,77.27,25.76,43.4,146.43,0
46340,88106077FD,202408,28.26,29.35,26.5,84.11,0
46341,88106077FD,202409,22.03,25.42,41.9,89.35,0
46342,88106077FD,202410,11.28,27.07,41.7,80.05000000000001,0
46343,88106077FD,202411,5.0,29.29,38.5,72.78999999999999,0
46344,88106077FD,202412,4.76,31.29,31.3,67.35,0
46345,88187168C9,202301,5.93,24.46,61.8,92.19,0
46346,88187168C9,202302,7.22,24.31,59.1,90.63,0
46347,88187168C9,202303,6.74,24.91,64.3,95.94999999999999,0
46348,88187168C9,202304,6.75,25.3,57.7,89.75,0
46349,88187168C9,202305,6.25,25.43,56.3,87.97999999999999,0
46350,88187168C9,202306,6.39,25.28,57.0,88.67,0
46351,88187168C9,202307,5.19,24.87,60.4,90.46000000000001,0
46352,88187168C9,202308,5.66,26.09,58.1,89.85,0
46353,88187168C9,202309,7.03,25.66,64.2,96.89,0
46354,88187168C9,202310,7.25,25.97,58.7,91.92,0
46355,88187168C9,202311,7.33,25.6,57.9,90.83,0
46356,88187168C9,202312,6.9,25.08,62.7,94.68,0
46357,88187168C9,202401,5.96,25.92,59.9,91.78,0
46358,88187168C9,202402,5.61,26.13,57.7,89.44,0
46359,88187168C9,202403,7.45,25.74,56.5,89.69,0
